business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
cGSLzPA_SCWrN3cyT86Nhw|2024-02-20 13:35:25.919365|Dun Huang - Upper West|['1268 Amsterdam Ave', 'New York, NY 10027']|40.81106,-73.95818|105|3.7|10027|Chinese restaurant
NIGYFezOj_F_M5GskaN-2Q|2024-02-20 13:35:25.919387|Tipsy Shanghai|['342 7th Ave', 'New York, NY 10001']|40.74812098922902,-73.993062|34|3.7|10001|Chinese restaurant
WRRs3smfm6rHP5k4Slzr3w|2024-02-20 13:35:25.919406|Hop Won Restaurant|['139 E 45th St', 'New York, NY 10017']|40.75322,-73.97399|163|3.2|10017|Chinese restaurant
53lgp8fFEuK3Yo7yeXc89A|2024-02-20 13:35:25.919427|Tim Ho Wan - Hell's Kitchen|['610 9th Ave', 'New York, NY 10036']|40.75935,-73.99175|596|3.8|10036|Chinese restaurant
Qgv2vyUV-DwK8YwrhU-jtw|2024-02-20 13:35:25.919449|Lan Sheng Restaurant|['128 W 36th St', 'New York, NY 10018']|40.7517141867087,-73.9883603449123|218|4.0|10018|Chinese restaurant
VW2Epq3C8jqysu6Edpu-RA|2024-02-20 13:35:25.919471|Atlas Kitchen|['258 W 109th St', 'New York, NY 10025']|40.80332,-73.9668|205|3.9|10025|Chinese restaurant
De3dH1N712kWwH6BldQa1w|2024-02-20 13:35:25.919491|Burp Bowl Cafe|['246 E 45th St', 'New York, NY 10017']|40.7517896,-73.97124409999999|6|4.5|10017|Chinese restaurant
0Lnp_fi3gI2bfJ8RcMDfjg|2024-02-20 13:35:25.919516|Gen|['659 Washington Ave', 'Brooklyn, NY 11238']|40.677639,-73.963485|304|3.9|11238|Chinese restaurant
Tkd1XoIUPa4wor8LN7Cfgw|2024-02-20 13:35:25.919534|Bites Of Xian|['884 6th Ave', 'New York, NY 10001']|40.74807,-73.988606|17|3.8|10001|Chinese restaurant
8YWLuLUKj0t_0_Xv06UUtw|2024-02-20 13:35:25.919553|Ye's Apothecary|['119 Orchard St', 'New York, NY 10002']|40.71945,-73.9898|536|4.5|10002|Chinese restaurant
SNhDVaf_n7VDZcfry8mYdA|2024-02-20 13:35:25.919572|The Bao|['13 St Marks Pl', 'New York, NY 10003']|40.72939,-73.9889199|1430|3.8|10003|Chinese restaurant
FizBsTIAJwNrImIG1mPDcg|2024-02-20 13:35:25.919713|Barn Joo|['35 Union Sq W', 'New York, NY 10003']|40.73687872208401,-73.99076297177562|1929|4.0|10003|Chinese restaurant
nTHJVJDkzNDTF4lsKyoUAg|2024-02-20 13:35:25.919742|Xi'an Famous Foods|['12-15 Jackson Ave', 'Long Island City, NY 11101']|40.74393,-73.95051|6|4.8|11101|Chinese restaurant
ebug8VzizRlgdK2fYRi-6A|2024-02-20 13:35:25.919762|Chai|['353 W 46th St', 'New York, NY 10036']|40.7607,-73.98982|143|4.1|10036|Chinese restaurant
DmTz35KvxO20mH-pJxLNpg|2024-02-20 13:35:27.046049|Xi'an Famous Foods|['96 8th Ave', 'New York, NY 10011']|40.740203,-74.001963|178|4.3|10011|Chinese restaurant
_7GunmWHykEJ5_u2zkX1gg|2024-02-20 13:35:27.046129|Dim Sum Sam|['28 E 23rd St', 'New York, NY 10010']|40.740541,-73.987818|120|3.9|10010|Chinese restaurant
dDXtga5Kgo5B1twdezcZJA|2024-02-20 13:35:27.046152|Auntie Guan's Kitchen |['108 W 14th St', 'New York, NY 10011']|40.73748,-73.99752|393|3.7|10011|Chinese restaurant
EN9_LsFpY44Hkzcnu0jfIg|2024-02-20 13:35:27.046173|Dynasty Dim Sum|['381 3rd Ave', 'New York, NY 10016']|40.74148,-73.98087|200|3.9|10016|Chinese restaurant
3aRhRGr2qL3dnYAgFD5R1A|2024-02-20 13:35:27.046191|Tangy Noodle|['519 3rd Ave', 'New York, NY 10016']|40.746148,-73.977585|4|4.8|10016|Chinese restaurant
Bwj7nzWphGV6FaZ_ygTSOg|2024-02-20 13:35:27.046210|Happy Hot Hunan|['969 Amsterdam Ave', 'New York, NY 10025']|40.80133,-73.96466|192|3.6|10025|Chinese restaurant
KSleHGTG1yL1E7OEFFPoNQ|2024-02-20 13:35:27.046230|LaoMa Spicy|['58 E 8th St', 'New York, NY 10003']|40.73089,-73.99343|280|3.9|10003|Chinese restaurant
IkOW8jcaFYOll4albHitLw|2024-02-20 13:35:27.046249|Lotus + Cleaver|['28-17 Jackson Ave', 'Long Island City, NY 11101']|40.74902961482093,-73.9387376|77|4.1|11101|Chinese restaurant
6kCo3xb87Sc3Aa5ZSWzNnw|2024-02-20 13:35:27.046270|Kung Fu Kitchen|['610 8th Ave', 'New York, NY 10018']|40.755631112182144,-73.99066|534|3.6|10018|Chinese restaurant
a-Bq_yXFVk2PptoWpmry3w|2024-02-20 13:35:27.046290|Pye Boat Noodle|['35-13 Broadway', 'Astoria, NY 11106']|40.76043,-73.92152|1068|4.3|11106|Chinese restaurant
xFp3xSQ43J-i7nmJfNBsZA|2024-02-20 13:35:27.046309|Norikoh|['43 W 24th St', 'New York, NY 10010']|40.7433,-73.99137|682|3.8|10010|Chinese restaurant
Pr-q47vsmM4aoc2t_Sfk8w|2024-02-20 13:35:27.046327|Momofuku Noodle Bar - Uptown|['10 Columbus Cir', 'Third Floor', 'New York, NY 10019']|40.76802583631109,-73.9829243|630|4.0|10019|Chinese restaurant
3NHexRXpc3Asuo0elQcDSw|2024-02-20 13:35:27.046348|Double Happiness Palace|['212-12 Northern Blvd', 'Bayside, NY 11361']|40.7598509,-73.7707248|195|4.4|11361|Chinese restaurant
GVaTZnN7a-DkrK57l7BbGw|2024-02-20 13:35:27.046368|Boishakhi Restaurant|['2914 36th Ave', 'Astoria, NY 11106']|40.7569548876687,-73.9310011267662|111|4.0|11106|Chinese restaurant
H1jops1lmuhrq9lP7lEGJQ|2024-02-20 13:35:27.046389|Flor De Mayo|['484 Amsterdam Ave', 'New York, NY 10024']|40.78609,-73.97658|1339|4.0|10024|Chinese restaurant
NXg-oNpx0GYNiErdHb8L5A|2024-02-20 13:35:27.046408|Awesum Dimsum|['160 E 23rd St', 'New York, NY 10010']|40.7388534,-73.98367370212858|758|4.6|10010|Chinese restaurant
Lp8vAE5nHSt5zbu-lSGK8A|2024-02-20 13:35:27.046427|Hop Lee Restaurant|['16 Mott St', 'New York, NY 10013']|40.71422,-73.99864|393|3.9|10013|Chinese restaurant
3oB2_2vpeIyxJt1GvlcZBA|2024-02-20 13:35:27.046446|Baodega|['7 W 20th St', 'New York, NY 10011']|40.740201,-73.991727|338|4.1|10011|Chinese restaurant
B3_K2kUVbYOU0VaLcj_LTw|2024-02-20 13:35:27.046468|Thai Villa|['5 E 19th St', 'G Floor', 'New York, NY 10003']|40.73902,-73.99065|4950|4.4|10003|Chinese restaurant
g_5V15Xp1OvB1QXuGMstYA|2024-02-20 13:35:27.046490|Chef Yu|['520 8th Ave', 'GFL', 'New York, NY 10018']|40.75375,-73.9921|660|3.3|10018|Chinese restaurant
LNx49p5HYVc01rKnkfKkFg|2024-02-20 13:35:27.046508|Super Taste|['1502 1st Ave', 'New York, NY 10075']|40.771858,-73.952783|38|4.6|10075|Chinese restaurant
C3tP0fNNAoxOAC3O406CXQ|2024-02-20 13:35:27.046527|Le Sia|['651 9th Ave', 'New York, NY 10036']|40.76072,-73.99119|147|4.3|10036|Chinese restaurant
Ej-hrhc8HFWfijN4X5akOg|2024-02-20 13:35:27.046550|Dim Sum Palace|['33 W 33rd St', 'New York, NY 10001']|40.7486498128575,-73.98684828079797|254|4.2|10001|Chinese restaurant
i6CpYdmMYoz712bRWTWVgQ|2024-02-20 13:35:27.046572|Piggyback by Pig and Khao|['140 W 30th St', 'New York, NY 10001']|40.747961,-73.99163|146|4.2|10001|Chinese restaurant
fjj5hk9vmfjaxq855OBQXQ|2024-02-20 13:35:27.046591|Cozy Rice|['42 W 38th St', 'New York, NY 10018']|40.751628,-73.984771|30|4.4|10018|Chinese restaurant
A5MHd0GjEb4P86UsNzUnig|2024-02-20 13:35:27.046610|SESAMO - Italian Asian Restaurant Hell's Kitchen NYC|['764 10th Ave', 'New York, NY 10019']|40.765726,-73.990678|362|4.0|10019|Chinese restaurant
smxIke5NSkMIExa6jLVw-g|2024-02-20 13:35:27.046630|Joe's Steam Rice Roll|['422 Amsterdam Ave', 'New York, NY 10024']|40.784079,-73.977885|236|4.4|10024|Chinese restaurant
HDoJIH-qW9FqJ5WB-bKTqA|2024-02-20 13:35:27.046654|MIGHTY Bowl|['1109 Lexington Ave', 'New York, NY 10075']|40.7738,-73.95945|152|4.3|10075|Chinese restaurant
u0qfikB-ppp6UwoNKqxlRw|2024-02-20 13:35:27.046676|Flame|['100 W 82nd St', 'New York, NY 10024']|40.78396,-73.97444|526|3.8|10024|Chinese restaurant
2J3--ZI6CcoYLWSYYVdt7Q|2024-02-20 13:35:27.046698|Milu|['333 Park Ave S', 'New York, NY 10010']|40.741084,-73.985324|228|4.4|10010|Chinese restaurant
Vzx-7-jSEBz2g8NuGVhHvQ|2024-02-20 13:35:27.046718|Philippe Chow|['33 E 60th St', 'New York, NY 10065']|40.76413569744793,-73.97037706041912|947|3.6|10065|Chinese restaurant
e3aLZ41AMwtwuj9u6mO9Ew|2024-02-20 13:35:27.046738|Figure Eight|['18 Cornelia St', 'New York, NY 10014']|40.731357,-74.00196|10|4.4|10014|Chinese restaurant
LTVNsNBh_0FI8MYrPfjRDQ|2024-02-20 13:35:27.046758|Jiang Nan|['103 Bowery', 'New York, NY 10002']|40.7175581,-73.99498|114|4.2|10002|Chinese restaurant
6lUsFj0KCao678o9L7QwUw|2024-02-20 13:35:27.046776|Hatsuhana|['17 E 48th St', 'New York, NY 10017']|40.75703,-73.97692|1557|4.2|10017|Chinese restaurant
iHiEMvbpLzNYTMsd5-VnQw|2024-02-20 13:35:27.046798|Jacob Soul Food Restaurant|['373 Lenox Ave', 'New York, NY 10027']|40.810025,-73.9439219|404|4.0|10027|Chinese restaurant
R18bhjYmKxpwfkwGFlWW2g|2024-02-20 13:35:27.046820|Hanbat Restaurant|['53 W 35th St', 'New York, NY 10001']|40.75015,-73.9863|601|3.5|10001|Chinese restaurant
R26zweQ8-xoZS7iHkXQOvw|2024-02-20 13:35:27.046839|Shanghai 21|['21 Mott St', 'New York, NY 10013']|40.71441,-73.99902|2016|4.1|10013|Chinese restaurant
shwaY4v3fx9tjalvHVIBxQ|2024-02-20 13:35:27.046858|Tengri Tagh Uyghur Cuisine|['144 W 37th St', 'New York, NY 10018']|40.75246221952214,-73.98871967056284|105|4.5|10018|Chinese restaurant
povMiWMMsng7INQFJ3a34w|2024-02-20 13:35:27.046883|ER Hotpot|['1029 6th Ave', 'New York, NY 10018']|40.7527,-73.98598|13|4.7|10018|Chinese restaurant
2UmeXoBQ6zRNn0Zv_VcAjw|2024-02-20 13:35:27.046902|JiangNan|['133-42 39th Ave', 'Ste 101', 'Flushing, NY 11354']|40.759239,-73.83256|406|4.4|11354|Chinese restaurant
xSY8MI449l9HvKJKBSlVHA|2024-02-20 13:35:27.046921|Korean Express|['807 Lexington Ave', 'New York, NY 10065']|40.76423,-73.96654|357|3.4|10065|Chinese restaurant
i7cKPMXreR4XfTjdpqZ_5A|2024-02-20 13:35:27.046940|Emperor Dumpling|['818 6th Ave', 'New York, NY 10001']|40.746144,-73.990189|68|4.3|10001|Chinese restaurant
s25mujxKWphsyFm0Ji1xYA|2024-02-20 13:35:27.046959|Mr Chow|['324 E 57th St', 'New York, NY 10022']|40.7588502019644,-73.9643376320601|446|2.9|10022|Chinese restaurant
sKIYGvENchifk1YwFe77pA|2024-02-20 13:35:27.046979|Saiguette|['935 Columbus Ave', 'New York, NY 10025']|40.79905296910165,-73.96281955317802|745|4.4|10025|Chinese restaurant
oWBDdSamOzxMJzsD_-seXg|2024-02-20 13:35:27.046999|Noodies|['830 9th Ave', 'New York, NY 10019']|40.7662850538302,-73.9866788007826|591|3.9|10019|Chinese restaurant
pCfGgX0WxGASGM4-Yhr2Pw|2024-02-20 13:35:27.047019|Hao Noodle Chelsea|['343 W 14th St', 'New York, NY 10014']|40.7406999,-74.00436|635|4.3|10014|Chinese restaurant
aWkekCYI9zNA6xDwYEtYpg|2024-02-20 13:35:27.047038|Golden Wuish The Duck House|['6 Platt St', 'New York, NY 10038']|40.707324,-74.006407|146|4.3|10038|Chinese restaurant
wB62GwboLqg1UpGm-Qpz5Q|2024-02-20 13:35:27.047292|La Salle Dumpling Room West End|['37 West End Ave', 'New York, NY 10023']|40.773196,-73.989616|12|3.9|10023|Chinese restaurant
nZQ1samsm5S7w0F4i3A_ig|2024-02-20 13:35:27.047316|Lubian Chinese Grilled Fish|['650 9th Ave', 'New York, NY 10036']|40.76068552301005,-73.99078957736492|15|4.2|10036|Chinese restaurant
7Qvh0oFRsoqrO9qNlcMKXQ|2024-02-20 13:35:27.047334|Saigon Shack|['114 Macdougal St', 'New York, NY 10012']|40.72969,-74.000629|2730|4.1|10012|Chinese restaurant
YvWQMlMjtYmVmheH97tTlQ|2024-02-20 13:35:28.272412|Crab House All You Can Eat Seafood|['135 E 55th St', 'New York, NY 10022']|40.759664,-73.969776|977|4.4|10022|Chinese restaurant
MxdsqhU-Qq34WAl5qL4wsQ|2024-02-20 13:35:28.272490|DD Soup Dumpling|['690 9th Ave', 'New York, NY 10036']|40.761772,-73.989812|43|4.4|10036|Chinese restaurant
7ZecxKox2SiVtsNDWphJZQ|2024-02-20 13:35:28.272515|Limani|['45 Rockerfeller Plz', 'New York, NY 10111']|40.7593809598193,-73.9778140767212|544|3.8|10111|Chinese restaurant
Sj2StOWkhHIPE6_sS5RMCQ|2024-02-20 13:35:28.272539|Evergreen On 38|['10 E 38th St', 'New York, NY 10016']|40.75041,-73.98199|320|3.6|10016|Chinese restaurant
-VRnWGBVMovSS0Ijta_qyg|2024-02-20 13:35:28.272560|Da Long Yi Hot Pot|['42-22 Crescent St', 'Long Island City, NY 11101']|40.750168,-73.941345|191|4.7|11101|Chinese restaurant
SVJNB9LqI13jtVyKMZVqeg|2024-02-20 13:35:28.272581|Uncle Ted's Modern Chinese Cuisine|['38 E 8th St', 'New York, NY 10003']|40.73136167722887,-73.99442444117724|500|3.8|10003|Chinese restaurant
g512kssHLLTdDbUJHTmJFw|2024-02-20 13:35:28.272604|Stick To My Pot Potsticker|['224 W 35th St', 'New York, NY 10001']|40.75202,-73.99121|269|4.3|10001|Chinese restaurant
Bb0h5Rs8ugSM2CjulRhfBw|2024-02-20 13:35:28.272623|Spicy Moon East Village|['328 E 6th St', 'New York, NY 10003']|40.72674,-73.98722|699|4.5|10003|Chinese restaurant
7DnZWIn1Dcsvq-_pIXXFZQ|2024-02-20 13:35:28.272643|Hortus NYC|['271 5th Ave', 'New York, NY 10016']|40.745481,-73.986518|502|4.2|10016|Chinese restaurant
SSDOkx5enfRH3nsniS_2jA|2024-02-20 13:35:28.272662|5ive Spice|['52 5th Ave', 'Brooklyn, NY 11217']|40.681442,-73.977241|991|4.3|11217|Chinese restaurant
Wbmqg0TkOVkzNh3HrJ9DIQ|2024-02-20 13:35:28.272682|Vietnaam|['1700 2nd Ave', 'New York, NY 10128']|40.7791481018066,-73.9504165649414|891|4.2|10128|Chinese restaurant
bnDfFdiCcPzhuNWUJORvLQ|2024-02-20 13:35:28.272703|Noodle Village|['13 Mott St', 'New York, NY 10013']|40.714167,-73.998803|1422|3.9|10013|Chinese restaurant
2wVirrAVg3ltAFHoHeXHMQ|2024-02-20 13:35:28.272723|Dim Sum Palace|['59 2nd Ave', 'New York, NY 10003']|40.7259,-73.98986|392|4.4|10003|Chinese restaurant
1ctLdRJjP9m5QdL7ruYAzA|2024-02-20 13:35:28.272742|Herbs Thai Bistro|['251 E 45th St', 'Ste 1', 'New York, NY 10017']|40.75193,-73.97099|223|3.4|10017|Chinese restaurant
VpInBiE272MaN1Hi0DA-Zw|2024-02-20 13:35:28.272763|Sachi Asian Bistro|['713 2nd Ave', 'New York, NY 10016']|40.7478,-73.97406|271|4.0|10016|Chinese restaurant
NebgteFykeM1gwiVgPcCHw|2024-02-20 13:35:28.272783|The Handpulled Noodle|['3600 Broadway', 'Ste 3', 'New York, NY 10031']|40.828384,-73.948674|1147|4.1|10031|Chinese restaurant
f7jZvRH-h76F4emzvKytaQ|2024-02-20 13:35:28.272803|Tuk Tuk|['4906 Vernon Blvd', 'Long Island City, NY 11101']|40.743196797758685,-73.95410626286748|792|4.0|11101|Chinese restaurant
SR3w3XVCgpUSwDk4sZzwZQ|2024-02-20 13:35:28.272825|Nai Brother Chinese Sauerkraut Fish|['27-17 42nd Rd', 'Long Island City, NY 11101']|40.74923,-73.93999|45|4.5|11101|Chinese restaurant
RYoc4EBUNOtgbg7c32OG9A|2024-02-20 13:35:28.272845|Atoboy|['43 E 28th St', 'New York, NY 10016']|40.74364,-73.98456|656|4.3|10016|Chinese restaurant
HduEOz0RSK91GDr8EoxELw|2024-02-20 13:35:28.272865|Dim Sum Bloom |['2596 Broadway', 'New York, NY 10025']|40.7957,-73.9707|40|4.2|10025|Chinese restaurant
-Exv1AEsaKU6Cdb2TO_ZUg|2024-02-20 13:35:28.272884|The Lobster Club|['98 E 53rd St', 'New York, NY 10022']|40.758301,-73.971868|153|4.1|10022|Chinese restaurant
f_vDVYSk-VUnlGTvgtBwkQ|2024-02-20 13:35:28.272904|Noodlecraft|['10-39 47th Rd', 'Long Island City, NY 11101']|40.74471,-73.95182|172|4.5|11101|Chinese restaurant
UBY796Pa8HAuqC2uRR0WNg|2024-02-20 13:35:28.272924|Dim Sum Sam|['240 W 40th St', 'New York, NY 10018']|40.755247,-73.989578|117|4.1|10018|Chinese restaurant
pb_cHcy8D8UC-jQ-Q524ug|2024-02-20 13:35:28.272943|Som Bo|['143 8th Ave', 'New York, NY 10011']|40.74192,-74.00136|281|3.9|10011|Chinese restaurant
jfnDwWBGK4JoWE5jbeKxSw|2024-02-20 13:35:28.272963|Chu Ros Thai|['1590 Lexington Ave', 'New York, NY 10029']|40.78922,-73.94873|207|4.5|10029|Chinese restaurant
URMoNyL_GskZ2Y7igUSxfg|2024-02-20 13:35:28.272984|Sushi Hayashi|['355 E 50th St', 'New York, NY 10022']|40.754264,-73.966477|31|4.5|10022|Chinese restaurant
TjFtyhvGTpX931LEReZdOg|2024-02-20 13:35:28.273003|Blue Mountain|['396 3rd Ave', 'New York, NY 10016']|40.742193,-73.980925|1|5.0|10016|Chinese restaurant
OQTbwd3iRAKqfw0YFZmqtQ|2024-02-20 13:35:28.273023|La Caridad 72|['130 W 72nd St', 'New York, NY 10023']|40.77775,-73.98003|27|4.3|10023|Chinese restaurant
BF6pY829iPBERt15CG1g3w|2024-02-20 13:35:28.273042|At Nine Restaurant & Bar|['592 9th Ave', 'New York, NY 10036']|40.758697,-73.992064|643|3.9|10036|Chinese restaurant
FXFQJmhK6elesopXdhjvFQ|2024-02-20 13:35:28.273062|Amber|['103 W 70th St', 'New York, NY 10023']|40.77632084040014,-73.97993601948492|164|3.9|10023|Chinese restaurant
KWx3SvW16hfSiFOAd4WzTA|2024-02-20 13:35:28.273083|1915 Lanzhou Hand Pulled Noodles|['207 E 26th St', 'New York, NY 10016']|40.74052419050578,-73.98091535792065|3|4.7|10016|Chinese restaurant
ItZ8CzZAGXGjB8_9HxDIXg|2024-02-20 13:35:28.273105|Grand Sichuan Eastern|['172 8th Ave', 'New York, NY 10011']|40.74256,-74.00026|142|2.9|10011|Chinese restaurant
Kqb7MjTPNkjPMoFRd-rWpw|2024-02-20 13:35:28.273126|MáLà Project|['122 1st Ave', 'New York, NY 10009']|40.72714681219886,-73.98541890324336|914|4.2|10009|Chinese restaurant
U3j9A9PV4hBbqTkbtChE-w|2024-02-20 13:35:28.273149|Yao|['213 Pearl St', 'New York, NY 10038']|40.70725,-74.00665|8|4.4|10038|Chinese restaurant
wobICp6lQP7Y6dfnJ_4Ujw|2024-02-20 13:35:28.273169|Shun Lee West & Cafe|['43 W 65th St', 'New York, NY 10023']|40.77269583,-73.98150783|570|2.7|10023|Chinese restaurant
gNmF50bsYnpVQCNXoW02mg|2024-02-20 13:35:28.273190|Jing Fong Restaurant|['202 Centre St', 'New York, NY 10013']|40.71882649220873,-73.99901858958395|205|3.9|10013|Chinese restaurant
rYw5rQbWRX9buZHZbxqWdA|2024-02-20 13:35:28.273211|Congee Village|['100 Allen St', 'New York, NY 10002']|40.7187,-73.99031|1798|3.5|10002|Chinese restaurant
3ik-lT8Pu7PAc_04af1J0w|2024-02-20 13:35:28.273232|Vegan Ginger Root|['1164 1st Ave', 'New York, NY 10065']|40.76252961552352,-73.95957|155|4.3|10065|Chinese restaurant
m8UUM6DjMgXtH_qKzo9LBA|2024-02-20 13:35:28.273252|Golden Steamer|['143-A Mott St', 'New York, NY 10013']|40.7187426094687,-73.99673453715847|433|4.3|10013|Chinese restaurant
OXNPuN7KcjP9T5DdilgzdQ|2024-02-20 13:35:28.273273|Hakka Cuisine|['11 Division St', 'New York, NY 10002']|40.71398,-73.9969|61|4.1|10002|Chinese restaurant
GJZnf3B-ADjlCV1NXsHvGQ|2024-02-20 13:35:28.273293|Tang's Garden|['1328 3rd Ave', 'New York, NY 10021']|40.7722574,-73.9589547|118|3.2|10021|Chinese restaurant
LXmlfAmrGA3NfvYSfxIVvQ|2024-02-20 13:35:28.273314|Ma LaLa|['42-02 30th Ave', 'Astoria, NY 11103']|40.7629662660109,-73.913354203105|128|4.1|11103|Chinese restaurant
aJKpUrLLNX3dy7NJCriqcQ|2024-02-20 13:35:28.273335|ER Hot Pot|['11 W 36th St', 'New York, NY 10018']|40.75027186302423,-73.9844033|100|4.0|10018|Chinese restaurant
9U5tPyF6QEiVntlyTemxKA|2024-02-20 13:35:28.273356|House of Joy|['28 Pell St', 'New York, NY 10013']|40.71510354400104,-73.998459|336|4.0|10013|Chinese restaurant
HPwH6d3yshPeF0pywgDfSw|2024-02-20 13:35:28.273376|Shanghai Best|['J Cy', 'Unit Retail 2 J', 'Cy, NJ 07302']|40.71681948978749,-74.03873209999999|94|3.9|07302|Chinese restaurant
qEe7nIhPfEL6L0-VYhWRrA|2024-02-20 13:35:28.273398|Raku|['48 Macdougal St', 'New York, NY 10012']|40.7272479,-74.00253944171621|961|4.5|10012|Chinese restaurant
8cyRl5HIQzbkYD7orq223g|2024-02-20 13:35:28.273622|SHI|['4720 Center Blvd', 'Long Island City, NY 11109']|40.74599336793073,-73.957094|930|3.6|11109|Chinese restaurant
fbxOVzLvmIB13_5adb1hfQ|2024-02-20 13:35:28.273651|Our New Place|['242 E 79th St', 'New York, NY 10075']|40.77347,-73.95576|32|4.2|10075|Chinese restaurant
wjIyCBEpCG_HRp8veiI0YQ|2024-02-20 13:35:28.273672|Ootoya Times Square|['141 W 41st St', 'New York, NY 10036']|40.754924,-73.985945|1135|4.0|10036|Chinese restaurant
m2Zsy2UAkcDf0cRzk2Yoqw|2024-02-20 13:35:28.273692|Madame Vo|['212 E 10th St', 'New York, NY 10003']|40.72925,-73.98612|1107|4.0|10003|Chinese restaurant
gcEMZjjqy5Ucnv_5Pv-q1g|2024-02-20 13:35:29.808245|Tasty Hand Pulled Noodles II|['648 9th Ave', 'New York, NY 10036']|40.760537,-73.990782|408|4.0|10036|Chinese restaurant
f_OiLWqldSmNy1MAvtWlPQ|2024-02-20 13:35:29.808316|Cyclo|['5-51 47th Ave', 'Long Island City, NY 11101']|40.745714,-73.953549|667|3.8|11101|Chinese restaurant
xZ96vaoL-cQjfotmUKtjJQ|2024-02-20 13:35:29.808347|Barn Joo 35|['34 W 35th St', 'New York, NY 10001']|40.74964,-73.98582|2443|4.2|10001|Chinese restaurant
gXnC_aZR09BvqEQKGKFjBg|2024-02-20 13:35:29.808375|BCD Tofu House|['5 W 32nd St', 'New York, NY 10001']|40.747697348826584,-73.98606853079899|2512|3.9|10001|Chinese restaurant
LDScBEu3splSQlhGBEH2hg|2024-02-20 13:35:29.808405|Bao by Kaya|['570 Lexington Ave', 'New York, NY 10022']|40.7569200941962,-73.9723208919168|225|3.9|10022|Chinese restaurant
LPfT3XaYsrIvC2pE9oiZyQ|2024-02-20 13:35:29.808433|Chiu Hong Bakery|['161 Mott St', 'New York, NY 10013']|40.71952308133847,-73.99641435371088|45|4.4|10013|Chinese restaurant
2tR7d61tBGNlGaJRYvrN0Q|2024-02-20 13:35:29.808461|Dumplings & Things|['45-26 46th St', 'Sunnyside, NY 11104']|40.7425888323281,-73.9189697784327|196|3.6|11104|Chinese restaurant
mhhTORjUdXj-UIDjyGmhBg|2024-02-20 13:35:29.808489|Estiatorio Milos - Midtown New York|['125 W 55th St', 'New York, NY 10019']|40.763541894630784,-73.97902511983438|1082|4.0|10019|Chinese restaurant
w3wKbjuNCZnYoPOr-FCk5w|2024-02-20 13:35:29.808518|New Moon|['547 2nd Ave', 'New York, NY 10016']|40.742569,-73.977856|208|3.7|10016|Chinese restaurant
IsL7iowOZXZ5i8G5RgQgRA|2024-02-20 13:35:29.808544|Dim Sum Palace|['123 William St', 'New York, NY 10038']|40.709308,-74.007136|33|3.8|10038|Chinese restaurant
B7bxdtvLYR7Nmex4AIFd4w|2024-02-20 13:35:29.808571|RedFarm|['2170 Broadway', 'New York, NY 10024']|40.782051,-73.980415|767|3.5|10024|Chinese restaurant
eZ_NxH1_S-neZTT7fxsXhA|2024-02-20 13:35:29.808598|Uncle Ted's|['38 E 8th St', 'New York, NY 10003']|40.731291674235386,-73.99430763274196|40|4.0|10003|Chinese restaurant
k-pdGug4qJ-EWd7TPuOjTw|2024-02-20 13:35:29.808626|Fer|['41-10 29th St', 'Long Island City, NY 11101']|40.750926,-73.93706|25|4.4|11101|Chinese restaurant
RkcQl4uEJWblWf4xX8ssqQ|2024-02-20 13:35:29.808653|Wa Jeal Sichuan Chili House|['1588 2nd Ave', 'New York, NY 10028']|40.77536,-73.95317|457|3.7|10028|Chinese restaurant
ipPhk_Tmp2JYInPWJR-ZgQ|2024-02-20 13:35:29.808680|Dun Huang|['27-23 Jackson Ave', 'Queens, NY 11101']|40.748034191355224,-73.94037311324054|69|3.8|11101|Chinese restaurant
--SoNTeCXFUx56no0OgibQ|2024-02-20 13:35:29.808708|Bites of Xi'an|['84 E 10th St', 'New York, NY 10003']|40.73086,-73.989939|102|4.5|10003|Chinese restaurant
mDajKjZjRN4tVGEJFOgF9w|2024-02-20 13:35:29.808735|Wok 88|['1570 3rd Ave', 'New York, NY 10128']|40.78042,-73.95322|357|3.7|10128|Chinese restaurant
HZWHBfeuP4Fb6y8b8uqnbA|2024-02-20 13:35:29.808761|Sushi Yasaka|['251 W 72nd St', 'New York, NY 10023']|40.779583,-73.983482|2047|4.2|10023|Chinese restaurant
7B2XMvV5uGuKyl19-HTSvg|2024-02-20 13:35:29.808789|Fogo de Chão Brazilian Steakhouse|['40 W 53rd St', 'New York, NY 10019']|40.76109565929796,-73.97775724465905|1791|4.1|10019|Chinese restaurant
WRPJeH3goSpj5ke3Pkrnfw|2024-02-20 13:35:29.808820|Burp Bowl Cafe|['134 E 27th St', 'New York, NY 10010']|40.74183,-73.98271|298|4.4|10010|Chinese restaurant
9WgsvzaiXNAmmQGD0uQxFQ|2024-02-20 13:35:29.808847|Thai Holic|['372 Myrtle Ave', 'Brooklyn, NY 11205']|40.693005,-73.971286|556|4.4|11205|Chinese restaurant
SMImQM_JfZkIZwflTgOAoQ|2024-02-20 13:35:29.808873|Yi Ji Shi Mo Noodle Corp|['88 Elizabeth St', 'New York, NY 10013']|40.71824,-73.99583|319|4.6|10013|Chinese restaurant
v2dtG37r1ThqtfEfiFsAUg|2024-02-20 13:35:29.808901|Shanghai Mong|['30 W 32nd St', 'New York, NY 10001']|40.7476119995117,-73.9871597290039|633|3.1|10001|Chinese restaurant
